Order ID,Customer ID,Product ID,Region,Order Date,Sales
CA-2018-169285,RW-19690,OFF-PA-10004071,Central,2018-03-21,277.4
CA-2018-169285,RW-19690,OFF-PA-10004971,Central,2018-03-21,5.78
CA-2015-140886,KW-16570,OFF-AP-10000696,South,2015-09-30,69.216
CA-2018-152695,CC-12220,OFF-EN-10004030,East,2018-12-10,10.86
CA-2018-152695,CC-12220,OFF-AP-10000026,East,2018-12-10,426.79
CA-2015-110639,RH-19495,OFF-PA-10003936,East,2015-08-23,25.92
CA-2015-110639,RH-19495,OFF-PA-10004530,East,2015-08-23,45.92
CA-2015-121727,JK-15625,OFF-AR-10004930,East,2015-08-19,10.72
CA-2017-137736,DC-13285,OFF-AR-10004999,South,2017-11-10,41.86
US-2015-143231,GM-14455,FUR-FU-10002501,East,2015-12-31,63.2
US-2015-143231,GM-14455,TEC-AC-10000358,East,2015-12-31,113.97
US-2015-155894,CL-11890,OFF-ST-10004804,Central,2015-07-26,123.552
CA-2017-119025,PV-18985,OFF-AP-10001205,Central,2017-02-22,490.32
CA-2017-159373,LT-17110,OFF-PA-10000659,Central,2017-03-13,70.08
CA-2017-159373,LT-17110,OFF-BI-10004141,Central,2017-03-13,1.272
CA-2017-159373,LT-17110,FUR-TA-10004619,Central,2017-03-13,557.585
CA-2018-109701,AM-10360,OFF-BI-10004187,West,2018-12-02,9.024
CA-2018-109701,AM-10360,OFF-BI-10000632,West,2018-12-02,69.456
CA-2018-109701,AM-10360,OFF-PA-10003724,West,2018-12-02,10.86
CA-2018-109701,AM-10360,OFF-AP-10002765,West,2018-12-02,79.47
CA-2018-109701,AM-10360,OFF-AR-10001868,West,2018-12-02,10.08
CA-2016-111514,SC-20260,FUR-BO-10002545,West,2016-08-31,1552.831
CA-2016-111514,SC-20260,OFF-BI-10002735,West,2016-08-31,137.24
CA-2016-111514,SC-20260,TEC-AC-10004864,West,2016-08-31,36.51
CA-2016-111514,SC-20260,TEC-MA-10000597,West,2016-08-31,239.976
US-2015-148838,CP-12340,FUR-TA-10003473,East,2015-03-17,1579.746
US-2015-148838,CP-12340,FUR-TA-10001950,East,2015-03-17,1071.576
US-2015-148838,CP-12340,FUR-TA-10004175,East,2015-03-17,613.908
US-2015-148838,CP-12340,OFF-PA-10002960,East,2015-03-17,34.86
US-2015-148838,CP-12340,OFF-PA-10000919,East,2015-03-17,155.04
CA-2018-136497,RF-19840,OFF-BI-10001553,East,2018-04-16,13.71
US-2017-108637,AB-10060,FUR-FU-10004864,South,2017-03-13,127.88
US-2017-108637,AB-10060,OFF-AP-10004540,South,2017-03-13,160.32
US-2017-108637,AB-10060,OFF-BI-10004965,South,2017-03-13,46.0
CA-2015-102295,EH-13990,FUR-CH-10001714,West,2015-11-24,120.712
CA-2018-123659,MN-17935,OFF-PA-10002464,East,2018-02-10,23.12
US-2017-129469,KL-16555,FUR-FU-10002298,East,2017-09-23,532.704
US-2017-129469,KL-16555,OFF-AR-10000315,East,2017-09-23,4.912
CA-2018-155152,MP-17965,TEC-AC-10004353,East,2018-07-07,252.0
CA-2017-159940,BF-11020,FUR-FU-10004973,Central,2017-07-07,60.288
CA-2017-159940,BF-11020,OFF-FA-10000936,Central,2017-07-07,2.632
CA-2017-159940,BF-11020,OFF-PA-10001609,Central,2017-07-07,23.688
CA-2017-159940,BF-11020,FUR-CH-10000785,Central,2017-07-07,253.372
CA-2018-119669,TP-21130,OFF-FA-10000053,South,2018-01-24,5.67
US-2015-164616,MS-17770,OFF-BI-10001718,East,2015-08-19,76.776
US-2015-164616,MS-17770,OFF-SU-10004768,East,2015-08-19,9.184
CA-2016-148628,KM-16375,OFF-PA-10003883,West,2016-12-06,32.75
CA-2017-118052,BE-11455,OFF-FA-10004248,East,2017-05-06,7.216
CA-2017-118052,BE-11455,OFF-PA-10002581,East,2017-05-06,49.568
CA-2017-118052,BE-11455,FUR-FU-10004848,East,2017-05-06,54.712
US-2018-117534,CV-12295,OFF-AP-10002403,West,2018-03-25,176.04
US-2018-117534,CV-12295,OFF-AR-10003087,West,2018-03-25,16.02
US-2018-117534,CV-12295,OFF-BI-10002026,West,2018-03-25,185.92
US-2018-117534,CV-12295,TEC-PH-10000141,West,2018-03-25,211.168
US-2018-117534,CV-12295,TEC-CO-10000971,West,2018-03-25,479.984
CA-2016-145065,DK-13375,OFF-FA-10001229,West,2016-12-12,7.86
CA-2016-145065,DK-13375,OFF-BI-10002437,West,2016-12-12,24.448
US-2016-127040,SG-20605,OFF-PA-10004255,East,2016-12-06,6.48
US-2016-127040,SG-20605,OFF-PA-10001184,East,2016-12-06,41.86
US-2016-127040,SG-20605,TEC-AC-10002637,East,2016-12-06,1619.91
US-2016-127040,SG-20605,FUR-FU-10002878,East,2016-12-06,113.92
CA-2017-128111,CS-12355,OFF-AR-10000588,East,2017-03-17,39.68
CA-2016-137897,PJ-18835,TEC-AC-10002217,East,2016-11-14,37.6
CA-2016-137897,PJ-18835,TEC-AC-10001267,East,2016-11-14,59.9
CA-2016-137897,PJ-18835,OFF-PA-10004041,East,2016-11-14,37.0
CA-2018-169264,NP-18700,OFF-LA-10001613,West,2018-08-14,5.76
CA-2018-169264,NP-18700,OFF-AR-10000246,West,2018-08-14,16.68
CA-2018-147361,SB-20290,OFF-ST-10001809,South,2018-09-09,628.81
CA-2018-147361,SB-20290,OFF-ST-10002214,South,2018-09-09,56.45
CA-2018-145877,AS-10090,OFF-ST-10000649,Central,2018-04-01,94.2
CA-2018-145877,AS-10090,OFF-EN-10001990,Central,2018-04-01,28.4
US-2017-110170,HM-14860,FUR-BO-10000780,Central,2017-09-27,956.6648
CA-2018-108574,MG-18145,TEC-AC-10002049,West,2018-10-07,1115.91
CA-2018-108574,MG-18145,TEC-PH-10003555,West,2018-10-07,128.744
CA-2018-108574,MG-18145,TEC-PH-10000702,West,2018-10-07,79.92
CA-2018-144589,TM-21010,OFF-AR-10003631,West,2018-01-20,24.2
CA-2018-144589,TM-21010,TEC-PH-10003072,West,2018-01-20,359.976
CA-2018-155985,BE-11335,FUR-FU-10000758,West,2018-03-23,211.84
CA-2015-162684,AS-10630,OFF-FA-10000992,East,2015-08-01,5.68
CA-2016-142041,EM-13810,OFF-BI-10004187,West,2016-06-07,7.52
CA-2015-151295,JA-15970,OFF-PA-10001947,West,2015-11-12,11.96
CA-2015-151295,JA-15970,FUR-TA-10002356,West,2015-11-12,629.064
CA-2017-156300,TB-21595,FUR-CH-10001714,Central,2017-12-29,754.45
CA-2016-146087,PP-18955,FUR-BO-10002824,East,2016-07-06,301.96
CA-2018-168655,ML-18040,TEC-AC-10002842,West,2018-10-12,595.0
CA-2018-168655,ML-18040,OFF-BI-10002082,West,2018-10-12,79.872
CA-2017-107202,LC-16930,TEC-MA-10000112,West,2017-05-21,2396.4
CA-2018-159597,MC-17590,OFF-ST-10002289,West,2018-11-09,63.56
CA-2018-159597,MC-17590,TEC-AC-10004171,West,2018-11-09,99.99
CA-2017-155551,CR-12580,OFF-ST-10003656,Central,2017-04-18,230.376
CA-2017-155551,CR-12580,OFF-PA-10001560,Central,2017-04-18,9.664
US-2018-147669,SV-20935,TEC-AC-10002473,East,2018-12-25,158.928
US-2018-147669,SV-20935,OFF-BI-10000632,East,2018-12-25,13.023
US-2018-147669,SV-20935,FUR-TA-10002645,East,2018-12-25,273.06
US-2018-147669,SV-20935,OFF-FA-10002975,East,2018-12-25,39.312
CA-2017-169922,MZ-17515,OFF-BI-10003784,Central,2017-06-11,1.344
CA-2017-169922,MZ-17515,OFF-BI-10001617,Central,2017-06-11,8.272
CA-2017-169922,MZ-17515,FUR-FU-10004415,Central,2017-06-11,12.544
CA-2018-100748,RB-19795,OFF-LA-10000240,West,2018-05-13,58.48
CA-2018-129805,HM-14860,FUR-FU-10001935,West,2018-12-28,7.4
CA-2015-148586,AZ-10750,FUR-CH-10002439,East,2015-03-25,366.786
US-2018-112613,JH-15910,TEC-PH-10001536,Central,2018-05-28,54.368
CA-2016-154746,PJ-18835,OFF-EN-10001532,South,2016-11-14,33.96
CA-2016-154746,PJ-18835,OFF-AP-10003057,South,2016-11-14,826.11
CA-2018-140053,CA-12265,FUR-FU-10003708,West,2018-07-03,545.85
CA-2015-164210,PW-19240,FUR-TA-10000849,West,2015-11-18,145.98
CA-2015-164210,PW-19240,OFF-PA-10002259,West,2015-11-18,35.808
CA-2018-139948,SW-20455,FUR-FU-10002597,South,2018-07-17,7.904
CA-2017-146934,AF-10870,TEC-PH-10004614,East,2017-05-22,345.0
CA-2017-146934,AF-10870,FUR-TA-10003748,East,2017-05-22,174.286
CA-2017-146934,AF-10870,OFF-AP-10003217,East,2017-05-22,662.84
CA-2017-146934,AF-10870,TEC-AC-10002399,East,2017-05-22,95.1
CA-2017-146934,AF-10870,OFF-EN-10002973,East,2017-05-22,26.88
CA-2017-146934,AF-10870,TEC-PH-10001336,East,2017-05-22,257.98
CA-2016-100573,AM-10705,OFF-EN-10000461,West,2016-09-25,17.48
CA-2017-119165,BD-11320,FUR-CH-10000988,East,2017-10-31,492.835
CA-2016-128027,CM-12385,OFF-ST-10001809,South,2016-09-14,269.49
CA-2017-140207,CS-12400,OFF-BI-10003963,West,2017-11-05,29.12
CA-2018-140949,DB-13405,OFF-LA-10000081,East,2018-03-17,18.75
CA-2018-140949,DB-13405,TEC-PH-10000149,East,2018-03-17,119.7
CA-2018-140949,DB-13405,OFF-BI-10000605,East,2018-03-17,9.144
CA-2018-140949,DB-13405,TEC-AC-10002399,East,2018-03-17,57.06
CA-2018-140949,DB-13405,TEC-AC-10003038,East,2018-03-17,71.6
CA-2018-140949,DB-13405,OFF-ST-10000344,East,2018-03-17,107.44
CA-2018-140949,DB-13405,OFF-LA-10004093,East,2018-03-17,7.31
CA-2018-140949,DB-13405,OFF-AR-10001683,East,2018-03-17,59.1
CA-2018-140949,DB-13405,OFF-ST-10003455,East,2018-03-17,46.53
CA-2018-138548,JG-15160,OFF-AP-10002578,East,2018-08-15,97.84
CA-2016-142419,SC-20380,OFF-PA-10001763,West,2016-07-11,29.97
CA-2016-142419,SC-20380,OFF-BI-10001597,West,2016-07-11,98.352
CA-2018-148691,CS-12460,OFF-BI-10001524,East,2018-12-03,83.92
CA-2018-148691,CS-12460,OFF-BI-10001553,East,2018-12-03,14.624
CA-2018-148691,CS-12460,TEC-PH-10000576,East,2018-12-03,136.99
CA-2018-148691,CS-12460,OFF-LA-10001317,East,2018-12-03,3.15
CA-2018-128755,MK-18160,OFF-PA-10000726,South,2018-05-04,9.11
CA-2018-128755,MK-18160,OFF-ST-10003306,South,2018-05-04,571.44
CA-2018-128755,MK-18160,OFF-PA-10004983,South,2018-05-04,32.4
CA-2018-128755,MK-18160,OFF-ST-10001291,South,2018-05-04,16.91
US-2017-135923,CM-11935,FUR-FU-10002107,South,2017-01-22,14.272
US-2017-135923,CM-11935,FUR-BO-10002213,South,2017-01-22,451.136
US-2017-135923,CM-11935,OFF-AP-10000692,South,2017-01-22,64.864
CA-2017-114972,PF-19225,FUR-CH-10001190,West,2017-11-03,217.584
CA-2017-114972,PF-19225,TEC-AC-10000682,West,2017-11-03,82.95
CA-2017-114972,PF-19225,OFF-LA-10004545,West,2017-11-03,87.71
CA-2017-114972,PF-19225,OFF-AP-10003057,West,2017-11-03,1101.48
CA-2018-102750,GM-14695,FUR-TA-10000198,West,2018-09-04,1322.352
CA-2015-145212,DC-12850,OFF-AR-10002833,East,2015-09-13,5.46
CA-2018-141992,FO-14305,OFF-SU-10002557,Central,2018-06-19,11.184
CA-2018-141992,FO-14305,OFF-ST-10003656,Central,2018-06-19,153.584
CA-2018-147956,AH-10210,OFF-ST-10001097,West,2018-12-24,1003.62
CA-2018-126067,KN-16705,TEC-PH-10000912,West,2018-08-28,35.168
CA-2018-126067,KN-16705,FUR-TA-10000617,West,2018-08-28,1137.75
CA-2018-126067,KN-16705,OFF-BI-10001658,West,2018-08-28,99.68
CA-2018-126067,KN-16705,OFF-AR-10003856,West,2018-08-28,5.56
CA-2016-104514,CB-12535,OFF-ST-10001837,East,2016-01-02,85.52
CA-2016-104514,CB-12535,OFF-AR-10001473,East,2016-01-02,9.84
CA-2016-104514,CB-12535,OFF-PA-10004285,East,2016-01-02,20.04
CA-2016-141040,TB-21250,TEC-PH-10001835,East,2016-10-09,631.96
CA-2016-141040,TB-21250,OFF-PA-10002245,East,2016-10-09,23.92
CA-2015-113579,KD-16345,OFF-PA-10001457,West,2015-12-13,90.24
CA-2015-144624,JM-15865,TEC-PH-10002885,East,2015-11-19,4548.81
CA-2017-146206,KT-16480,FUR-TA-10004086,Central,2017-09-10,300.93
CA-2017-146206,KT-16480,TEC-PH-10000895,Central,2017-09-10,719.96
CA-2015-136644,SC-20575,FUR-CH-10000225,Central,2015-06-16,647.84
CA-2016-122371,BS-11800,OFF-ST-10002370,West,2016-09-26,64.17
CA-2016-122371,BS-11800,OFF-EN-10000056,West,2016-09-26,124.46
CA-2017-126935,BT-11395,OFF-BI-10004817,West,2017-05-19,9.584
US-2018-133781,DC-12850,OFF-EN-10004483,South,2018-06-22,37.608
CA-2018-131618,LS-17200,OFF-PA-10001892,Central,2018-06-17,12.224
CA-2018-131618,LS-17200,OFF-BI-10000546,Central,2018-06-17,2.304
CA-2018-131618,LS-17200,OFF-BI-10001294,Central,2018-06-17,9.36
CA-2017-149482,RR-19315,OFF-LA-10000248,West,2017-11-14,7.38
CA-2015-143917,KL-16645,OFF-ST-10001228,West,2015-07-25,53.72
CA-2015-143917,KL-16645,OFF-SU-10000151,West,2015-07-25,8187.65
CA-2015-143917,KL-16645,FUR-FU-10004351,West,2015-07-25,77.92
CA-2016-120397,RB-19435,OFF-AP-10001293,Central,2016-07-02,32.784
CA-2018-163902,MY-17380,TEC-PH-10000675,West,2018-03-02,196.776
CA-2018-163902,MY-17380,TEC-AC-10000580,West,2018-03-02,479.94
CA-2017-136812,AW-10930,OFF-ST-10003470,Central,2017-11-18,1117.92
CA-2016-102722,KW-16570,TEC-AC-10003116,South,2016-04-18,106.5
CA-2018-155089,DB-12910,OFF-BI-10002429,South,2018-12-02,45.66
CA-2017-124506,BB-11545,TEC-AC-10003280,Central,2017-11-11,95.968
CA-2017-124506,BB-11545,FUR-CH-10004540,Central,2017-11-11,47.992
CA-2015-106572,NP-18700,OFF-ST-10000585,East,2015-09-05,264.32
CA-2015-128888,PB-19105,OFF-EN-10003001,Central,2015-11-15,604.656
CA-2018-123134,DW-13585,FUR-FU-10003975,East,2018-05-02,129.93
CA-2017-124352,CD-12790,OFF-LA-10004559,Central,2017-10-15,20.16
CA-2017-124352,CD-12790,OFF-LA-10003223,Central,2017-10-15,29.46
CA-2017-124352,CD-12790,OFF-AP-10002651,Central,2017-10-15,868.59
CA-2017-124352,CD-12790,OFF-PA-10003177,Central,2017-10-15,12.96
CA-2017-124352,CD-12790,TEC-PH-10003442,Central,2017-10-15,5.5
CA-2017-124352,CD-12790,OFF-BI-10000977,Central,2017-10-15,121.6
CA-2016-124541,TT-21220,OFF-AR-10004078,Central,2016-04-06,42.048
CA-2016-124541,TT-21220,TEC-AC-10002550,Central,2016-04-06,25.488
CA-2016-124541,TT-21220,OFF-BI-10004965,Central,2016-04-06,6.9
CA-2016-124541,TT-21220,OFF-BI-10004209,Central,2016-04-06,9.648
CA-2016-124541,TT-21220,OFF-PA-10001526,Central,2016-04-06,7.968
CA-2015-108707,DB-12910,OFF-PA-10000788,South,2015-10-24,10.368
CA-2015-111500,DJ-13510,OFF-PA-10000595,South,2015-08-17,114.2
CA-2015-111500,DJ-13510,OFF-BI-10000829,South,2015-08-17,17.96
CA-2015-111500,DJ-13510,OFF-FA-10002676,South,2015-08-17,12.67
CA-2015-111500,DJ-13510,TEC-AC-10000844,South,2015-08-17,339.96
US-2018-117723,DL-13495,OFF-ST-10004459,East,2018-08-15,1801.632
CA-2016-143238,LO-17170,TEC-AC-10003499,West,2016-09-06,46.32
CA-2016-168746,SV-20365,FUR-CH-10000513,East,2016-01-27,181.986
CA-2016-168746,SV-20365,TEC-PH-10000895,East,2016-01-27,431.976
CA-2016-168746,SV-20365,TEC-PH-10002555,East,2016-01-27,155.37
CA-2016-113404,EM-13810,FUR-CH-10003312,West,2016-07-16,1348.704
CA-2016-113404,EM-13810,FUR-CH-10004086,West,2016-07-16,700.152
CA-2017-144792,KD-16615,FUR-FU-10002759,West,2017-04-30,111.888
CA-2015-164385,NB-18580,OFF-AP-10002191,East,2015-09-26,143.952
US-2017-114174,AP-10720,FUR-BO-10003450,East,2017-09-08,173.94
US-2017-114174,AP-10720,OFF-LA-10000248,East,2017-09-08,14.76
CA-2018-108070,JE-15745,OFF-ST-10004804,West,2018-04-16,205.92
CA-2018-108070,JE-15745,FUR-BO-10001337,West,2018-04-16,102.833
US-2016-128090,JM-15865,OFF-AR-10002255,West,2016-08-16,2.304
US-2016-128090,JM-15865,TEC-PH-10002624,West,2016-08-16,1879.96
US-2016-128090,JM-15865,OFF-PA-10001878,West,2016-08-16,313.024
US-2016-128090,JM-15865,OFF-LA-10000452,West,2016-08-16,5.04
CA-2018-101042,AB-10105,FUR-FU-10004665,South,2018-11-19,821.88
CA-2018-101042,AB-10105,OFF-BI-10000088,South,2018-11-19,21.96
CA-2017-155439,PN-18775,OFF-PA-10000029,South,2017-09-14,25.92
CA-2017-118626,JC-15775,TEC-PH-10000369,South,2017-08-15,705.544
CA-2016-111458,PF-19165,TEC-AC-10001590,East,2016-09-26,50.0
US-2017-126844,BW-11110,FUR-FU-10004909,Central,2017-10-08,51.712
US-2016-112508,BP-11185,OFF-AP-10002287,South,2016-03-24,6.992
CA-2016-147788,TM-21010,FUR-BO-10004357,West,2016-05-31,1406.86
CA-2016-147788,TM-21010,OFF-LA-10003766,West,2016-05-31,15.75
CA-2016-147788,TM-21010,OFF-ST-10000046,West,2016-05-31,323.1
CA-2016-144288,MB-17305,OFF-LA-10003190,South,2016-12-25,9.216
CA-2016-144288,MB-17305,OFF-PA-10002787,South,2016-12-25,10.368
CA-2016-110632,HR-14830,TEC-AC-10000387,East,2016-03-17,15.02
CA-2016-110632,HR-14830,OFF-ST-10001291,East,2016-03-17,33.82
CA-2018-109589,BD-11635,TEC-AC-10003116,South,2018-12-21,71.0
CA-2018-123967,SF-20200,OFF-BI-10001308,West,2018-11-01,25.12
CA-2018-123967,SF-20200,FUR-TA-10003954,West,2018-11-01,2665.62
CA-2018-148929,SP-20620,OFF-ST-10003282,East,2018-09-07,478.08
CA-2018-134404,DR-12880,TEC-PH-10000576,East,2018-12-27,164.388
CA-2018-134404,DR-12880,OFF-AR-10004441,East,2018-12-27,13.248
CA-2018-109778,VM-21685,OFF-AR-10003759,Central,2018-07-16,2.912
CA-2017-155845,CM-12235,TEC-AC-10004145,Central,2017-08-12,1399.944
CA-2018-145128,SM-20320,FUR-FU-10000293,Central,2018-07-09,526.45
CA-2015-129091,RA-19885,OFF-EN-10004955,South,2015-11-22,16.23
CA-2015-129091,RA-19885,OFF-BI-10001071,South,2015-11-22,319.9
CA-2015-129091,RA-19885,OFF-EN-10001990,South,2015-11-22,11.36
CA-2015-129091,RA-19885,OFF-AP-10002734,South,2015-11-22,675.12
US-2015-155502,SD-20485,FUR-FU-10004587,South,2015-01-26,62.82
US-2015-155502,SD-20485,OFF-ST-10004337,South,2015-01-26,489.92
US-2015-155502,SD-20485,OFF-PA-10003072,South,2015-01-26,19.44
US-2015-155502,SD-20485,OFF-PA-10000380,South,2015-01-26,16.68
US-2015-155502,SD-20485,TEC-PH-10004833,South,2015-01-26,155.35
US-2015-155502,SD-20485,FUR-FU-10001847,South,2015-01-26,12.42
US-2015-155502,SD-20485,TEC-PH-10002103,South,2015-01-26,187.98
CA-2016-121041,CS-12250,OFF-EN-10001137,Central,2016-11-03,6.608
CA-2018-131695,RA-19285,OFF-ST-10001476,East,2018-06-30,248.57
CA-2018-131695,RA-19285,FUR-FU-10002045,East,2018-06-30,22.23
CA-2017-137729,BF-11005,OFF-ST-10001505,West,2017-05-05,5.98
CA-2017-137729,BF-11005,TEC-PH-10001433,West,2017-05-05,246.168
US-2017-115455,SE-20110,FUR-FU-10004671,Central,2017-09-08,14.136
US-2017-115455,SE-20110,FUR-TA-10003569,Central,2017-09-08,601.47
CA-2018-128300,RS-19765,TEC-PH-10002807,South,2018-11-24,79.1
CA-2018-128300,RS-19765,OFF-BI-10001597,South,2018-11-24,327.84
CA-2018-149048,BM-11650,OFF-EN-10003296,Central,2018-05-13,180.96
CA-2018-149048,BM-11650,OFF-BI-10004632,Central,2018-05-13,914.97
CA-2018-149048,BM-11650,TEC-PH-10002310,Central,2018-05-13,587.97
CA-2018-149048,BM-11650,OFF-ST-10000078,Central,2018-05-13,530.34
CA-2018-149048,BM-11650,OFF-PA-10001752,Central,2018-05-13,14.94
CA-2018-108553,SK-19990,OFF-AP-10000026,East,2018-04-23,121.94
CA-2018-108553,SK-19990,OFF-SU-10002573,East,2018-04-23,122.71
CA-2017-165848,EN-13780,OFF-PA-10000349,East,2017-06-04,14.94
CA-2017-165848,EN-13780,TEC-MA-10003356,East,2017-06-04,1349.85
CA-2017-165848,EN-13780,FUR-BO-10000362,East,2017-06-04,136.784
CA-2017-165848,EN-13780,FUR-FU-10003878,East,2017-06-04,61.12
CA-2015-112718,KN-16450,OFF-BI-10000591,South,2015-12-16,1.167
CA-2017-154053,MG-17890,OFF-AR-10003727,West,2017-03-04,16.99
CA-2015-127446,MC-17590,TEC-AC-10001635,Central,2015-11-25,24.672
CA-2015-127446,MC-17590,OFF-LA-10001317,Central,2015-11-25,2.52
CA-2015-127446,MC-17590,FUR-TA-10000577,Central,2015-11-25,1218.735
CA-2015-127446,MC-17590,OFF-LA-10000248,Central,2015-11-25,5.904
CA-2015-127446,MC-17590,OFF-PA-10000955,Central,2015-11-25,15.696
CA-2015-127446,MC-17590,FUR-FU-10000221,Central,2015-11-25,6.096
CA-2017-137204,BO-11350,FUR-CH-10002304,West,2017-04-28,41.568
CA-2015-147298,AG-10300,FUR-CH-10004886,West,2015-04-26,230.28
CA-2015-147298,AG-10300,OFF-BI-10001525,West,2015-04-26,18.288
CA-2018-147942,MS-17365,OFF-LA-10003663,West,2018-04-01,5.78
CA-2018-147942,MS-17365,OFF-BI-10001294,West,2018-04-01,121.68
CA-2018-115931,JM-15655,OFF-AR-10000369,West,2018-12-22,4.17
CA-2018-115931,JM-15655,TEC-PH-10001300,West,2018-12-22,67.04
CA-2018-115931,JM-15655,OFF-ST-10000876,West,2018-12-22,37.32
CA-2018-115931,JM-15655,OFF-LA-10001404,West,2018-12-22,18.45
CA-2015-164861,MC-17635,OFF-PA-10001972,Central,2015-12-03,25.92
CA-2018-127180,TA-21385,TEC-CO-10004722,East,2018-10-22,11199.968
CA-2018-127180,TA-21385,TEC-PH-10001494,East,2018-10-22,2399.6
CA-2018-127180,TA-21385,OFF-EN-10002500,East,2018-10-22,63.9
CA-2018-127180,TA-21385,TEC-PH-10003800,East,2018-10-22,52.99
US-2018-165344,SB-20290,TEC-AC-10002399,East,2018-11-13,60.864
US-2018-165344,SB-20290,TEC-MA-10002210,East,2018-11-13,652.995
US-2018-165344,SB-20290,OFF-BI-10003196,East,2018-11-13,11.22
CA-2016-168186,AB-10150,OFF-PA-10000477,Central,2016-09-10,14.94
US-2018-110604,JF-15295,FUR-FU-10000076,West,2018-05-15,39.96
US-2018-110604,JF-15295,FUR-CH-10002017,West,2018-05-15,42.624
US-2018-110604,JF-15295,FUR-CH-10004287,West,2018-05-15,220.96
CA-2016-116750,BF-10975,FUR-FU-10003829,South,2016-07-05,4.928
CA-2016-116750,BF-10975,OFF-BI-10004728,South,2016-07-05,7.23
CA-2016-162369,TT-21265,OFF-ST-10000046,West,2016-08-15,323.1
CA-2018-108441,SB-20170,OFF-PA-10000697,East,2018-06-12,19.04
CA-2018-108441,SB-20170,OFF-BI-10000848,East,2018-06-12,13.128
CA-2018-108441,SB-20170,OFF-AR-10004691,East,2018-06-12,64.14
CA-2018-108441,SB-20170,FUR-CH-10000595,East,2018-06-12,858.24
CA-2016-169740,LM-17065,TEC-AC-10000927,South,2016-02-20,29.99
CA-2017-124051,KA-16525,OFF-PA-10001289,Central,2017-12-29,186.048
CA-2017-149111,BF-11170,TEC-PH-10003092,South,2017-04-17,36.792
CA-2017-149111,BF-11170,FUR-FU-10000206,South,2017-04-17,18.624
CA-2015-131002,TB-21400,FUR-FU-10004270,Central,2015-09-07,57.69
CA-2015-131002,TB-21400,OFF-BI-10000948,Central,2015-09-07,42.81
CA-2015-131002,TB-21400,OFF-PA-10000223,Central,2015-09-07,12.96
CA-2015-131002,TB-21400,FUR-FU-10004665,Central,2015-09-07,821.88
CA-2015-131002,TB-21400,TEC-PH-10000215,Central,2015-09-07,104.85
US-2017-146794,SH-19975,FUR-BO-10004467,West,2017-09-26,424.9575
CA-2018-112515,AS-10225,OFF-BI-10000829,West,2018-09-17,10.776
CA-2018-112515,AS-10225,OFF-BI-10003712,West,2018-09-17,11.784
CA-2018-112515,AS-10225,OFF-PA-10000062,West,2018-09-17,164.88
CA-2018-112515,AS-10225,FUR-BO-10003404,West,2018-09-17,1292.94
CA-2018-112515,AS-10225,OFF-BI-10004233,West,2018-09-17,25.584
CA-2018-112515,AS-10225,OFF-ST-10001272,West,2018-09-17,261.74
CA-2018-112515,AS-10225,OFF-LA-10001175,West,2018-09-17,14.4
CA-2017-150343,PK-19075,OFF-EN-10004030,West,2017-08-16,10.86
CA-2016-135538,HR-14830,FUR-CH-10004287,West,2016-12-24,883.84
CA-2018-123372,DG-13300,TEC-PH-10002834,East,2018-11-28,1979.89
CA-2018-123372,DG-13300,OFF-EN-10003055,East,2018-11-28,79.96
CA-2018-159604,CL-12700,OFF-BI-10003460,Central,2018-04-14,8.76
CA-2017-164784,HF-14995,OFF-LA-10001569,South,2017-05-01,3.984
CA-2017-164784,HF-14995,FUR-TA-10004534,South,2017-05-01,370.62
CA-2017-164784,HF-14995,OFF-BI-10002954,South,2017-05-01,2.742
CA-2017-111794,HG-15025,TEC-AC-10003832,Central,2017-10-01,79.512
CA-2017-111794,HG-15025,OFF-PA-10000474,Central,2017-10-01,28.352
US-2016-139759,NL-18310,FUR-CH-10002774,West,2016-08-25,40.784
US-2016-139759,NL-18310,OFF-AP-10002765,West,2016-08-25,105.96
CA-2015-126403,RR-19525,OFF-PA-10001144,East,2015-09-09,166.44
CA-2015-126403,RR-19525,FUR-CH-10003761,East,2015-09-09,785.88
CA-2015-126403,RR-19525,OFF-PA-10004665,East,2015-09-09,26.2
CA-2015-126403,RR-19525,OFF-ST-10000078,East,2015-09-09,1325.85
CA-2018-136875,TC-21295,OFF-PA-10000357,West,2018-12-03,166.44
CA-2018-132185,DB-13615,OFF-AR-10000422,South,2018-11-27,8.76
CA-2018-132185,DB-13615,OFF-AP-10001205,South,2018-11-27,43.584
US-2015-160780,SV-20785,OFF-BI-10001116,West,2015-06-21,11.088
US-2015-160780,SV-20785,OFF-BI-10002931,West,2015-06-21,25.164
CA-2018-127026,MH-18115,OFF-BI-10000546,Central,2018-01-21,14.4
CA-2018-127026,MH-18115,TEC-AC-10002049,Central,2018-01-21,619.95
CA-2018-127026,MH-18115,OFF-BI-10001196,Central,2018-01-21,89.52
CA-2018-127026,MH-18115,TEC-MA-10002981,Central,2018-01-21,350.973
CA-2018-127026,MH-18115,TEC-PH-10003601,Central,2018-01-21,164.99
CA-2018-137085,CT-11995,OFF-BI-10000632,West,2018-06-29,312.552
CA-2017-133123,KB-16315,OFF-EN-10003055,South,2017-09-06,95.952
CA-2017-133123,KB-16315,OFF-BI-10001031,South,2017-09-06,3.204
US-2017-128195,RA-19285,OFF-BI-10002003,Central,2017-08-04,3.98
